# Positron Data Export
# Export Date: 2026-02-02 16:37:34
#
# Scope Model: 3406D
# Serial Number: JZ254/0097
# Sample Rate: 250.00 MS/s
# Voltage Range: 100 mV (all channels)
# Capture Window: 2.996 µs (Pre: 0.996 µs, Post: 2.000 µs)
#
# Trigger Configuration:
#   Condition 1: A
#   Condition 2: B
#   Condition 3: C
#   Condition 4: D
#   Auto-trigger: OFF
#
# Calibration Status:
#   Channel A: Calibrated
#     Gain: 3.583508e-02 keV/(mV·ns)
#     Offset: -14.722541 keV
#     Date: 2026-02-02 10:30
#   Channel B: Calibrated
#     Gain: 3.755677e-02 keV/(mV·ns)
#     Offset: -19.619001 keV
#     Date: 2026-02-02 10:30
#   Channel C: Calibrated
#     Gain: 3.620966e-02 keV/(mV·ns)
#     Offset: -34.953938 keV
#     Date: 2026-02-02 10:29
#   Channel D: Calibrated
#     Gain: 3.946591e-02 keV/(mV·ns)
#     Offset: -21.964536 keV
#     Date: 2026-02-02 10:28
#
# Acquisition Statistics:
#   Total Events: 1,170
#   Elapsed Time: 00:00:09
#   Average Rate: 126.1 events/s
#
A_has_pulse,A_timing_ns,A_energy_kev,B_has_pulse,B_timing_ns,B_energy_kev,C_has_pulse,C_timing_ns,C_energy_kev,D_has_pulse,D_timing_ns,D_energy_kev
FALSE,0.000000,-13.921736,FALSE,0.000000,-20.093085,FALSE,0.000000,-33.926890,TRUE,44.000000,197.878773
FALSE,0.000000,-15.062872,FALSE,0.000000,-19.499300,FALSE,0.000000,-37.271145,TRUE,5.307945,76.364279
FALSE,0.000000,-14.491390,FALSE,0.000000,-18.662238,TRUE,2.835224,177.592640,FALSE,0.000000,-20.155868
TRUE,7.399845,502.358033,FALSE,0.000000,-19.733490,TRUE,5.369778,228.912374,TRUE,8.000000,514.171063
TRUE,14.003938,323.983266,FALSE,0.000000,-21.039420,FALSE,0.000000,-39.472492,TRUE,0.702119,1187.509682
FALSE,0.000000,-14.948210,TRUE,3.216279,545.812849,FALSE,0.000000,-33.361436,FALSE,0.000000,-22.666655
TRUE,3.001973,200.997264,FALSE,0.000000,-20.325885,FALSE,0.000000,-34.851926,FALSE,0.000000,-24.175132
FALSE,0.000000,-15.062872,TRUE,16.000000,532.160945,TRUE,6.047952,289.797107,FALSE,0.000000,-23.793753
FALSE,0.000000,-14.606966,TRUE,3.248545,747.441232,FALSE,0.000000,-33.470834,FALSE,0.000000,-25.421003
FALSE,0.000000,-14.720714,TRUE,2.562098,504.868619,TRUE,6.193592,509.125038,FALSE,0.000000,-23.299614
TRUE,8.250484,390.088609,FALSE,0.000000,-18.548237,FALSE,0.000000,-35.774193,TRUE,3.058792,486.884196
FALSE,0.000000,-14.722541,FALSE,0.000000,-19.614251,TRUE,3.614191,501.168203,FALSE,0.000000,-22.428105
FALSE,0.000000,-14.834462,TRUE,76.000000,509.842155,TRUE,3.419489,499.090750,FALSE,0.000000,-20.162884
FALSE,0.000000,-15.061958,FALSE,0.000000,-18.664138,FALSE,0.000000,-34.045519,TRUE,3.848249,495.281508
FALSE,0.000000,-14.719800,FALSE,0.000000,-19.375772,FALSE,0.000000,-37.384236,TRUE,8.602160,138.430414
FALSE,0.000000,-15.291282,FALSE,0.000000,-19.378623,TRUE,3.565603,531.270685,FALSE,0.000000,-22.556902
FALSE,0.000000,-14.607879,FALSE,0.000000,-19.970068,TRUE,5.285550,404.084028,FALSE,0.000000,-23.558210
TRUE,32.000000,111.185747,FALSE,0.000000,-20.088357,FALSE,0.000000,-34.851003,FALSE,0.000000,-25.170426
TRUE,3.742720,1075.345312,FALSE,0.000000,-18.905493,FALSE,0.000000,-35.080877,FALSE,0.000000,-26.293514
FALSE,0.000000,-14.722541,FALSE,0.000000,-21.275048,TRUE,4.775230,607.616598,FALSE,0.000000,-22.045724
FALSE,0.000000,-14.835376,FALSE,0.000000,-18.188131,TRUE,3.057059,238.477056,FALSE,0.000000,-24.421700
TRUE,1866.465450,363.762359,FALSE,0.000000,-18.903566,FALSE,0.000000,-33.583925,FALSE,0.000000,-22.548883
FALSE,0.000000,-14.493217,FALSE,0.000000,-18.547749,FALSE,0.000000,-32.557799,TRUE,0.399579,258.573445
FALSE,0.000000,-15.290368,TRUE,32.000000,481.481051,FALSE,0.000000,-34.277240,FALSE,0.000000,-22.430110
TRUE,4.831675,499.176676,FALSE,0.000000,-18.781477,FALSE,0.000000,-35.775116,FALSE,0.000000,-23.301618
FALSE,0.000000,-14.721627,FALSE,0.000000,-20.088357,TRUE,48.000000,66.203614,FALSE,0.000000,-20.306715
TRUE,6.666667,319.305516,FALSE,0.000000,-19.494061,FALSE,0.000000,-37.039424,FALSE,0.000000,-23.556205
TRUE,72.000000,129.868216,FALSE,0.000000,-20.088357,FALSE,0.000000,-36.925411,FALSE,0.000000,-23.556205
TRUE,6.856314,195.297579,FALSE,0.000000,-20.323985,FALSE,0.000000,-32.665351,TRUE,2.095027,171.711184
FALSE,0.000000,-15.518778,FALSE,0.000000,-20.090257,FALSE,0.000000,-37.043117,TRUE,1.715720,272.833898
FALSE,0.000000,-13.807988,FALSE,0.000000,-18.072231,FALSE,0.000000,-34.504345,TRUE,1.713052,476.486962
FALSE,0.000000,-15.061958,TRUE,1.838957,511.266441,FALSE,0.000000,-34.736066,FALSE,0.000000,-24.192171
FALSE,0.000000,-15.291282,FALSE,0.000000,-19.022805,TRUE,2.198699,300.976296,FALSE,0.000000,-25.549800
TRUE,6.222604,748.220692,FALSE,0.000000,-19.733490,FALSE,0.000000,-35.664795,FALSE,0.000000,-27.314869
TRUE,36.000000,215.810905,FALSE,0.000000,-20.326373,FALSE,0.000000,-32.664427,FALSE,0.000000,-22.798459
FALSE,0.000000,-14.949124,TRUE,1.547056,595.529874,FALSE,0.000000,-35.310751,FALSE,0.000000,-23.793753
FALSE,0.000000,-15.177534,FALSE,0.000000,-19.733028,TRUE,2.578247,749.681275,FALSE,0.000000,-21.792139
FALSE,0.000000,-14.493217,TRUE,24.000000,308.098031,TRUE,3.400841,510.850131,FALSE,0.000000,-24.541476
FALSE,0.000000,-14.834462,FALSE,0.000000,-19.735390,TRUE,84.000000,136.533462,FALSE,0.000000,-17.417556
FALSE,0.000000,-14.378556,FALSE,0.000000,-19.376722,TRUE,3.551700,496.440381,FALSE,0.000000,-21.793141
FALSE,0.000000,-14.834462,FALSE,0.000000,-19.495011,TRUE,5.289182,514.207027,FALSE,0.000000,-23.803776
FALSE,0.000000,-15.062872,TRUE,3.815850,336.112268,FALSE,0.000000,-35.085493,FALSE,0.000000,-22.296301
FALSE,0.000000,-14.949124,TRUE,112.000000,490.502217,TRUE,3.672205,515.009710,FALSE,0.000000,-25.664565
FALSE,0.000000,-14.949124,TRUE,0.856105,293.740741,FALSE,0.000000,-34.849156,TRUE,3.146269,178.104108
FALSE,0.000000,-14.606966,FALSE,0.000000,-20.089307,TRUE,0.009794,242.055364,FALSE,0.000000,-24.530451
TRUE,8.664663,491.307364,FALSE,0.000000,-20.090257,FALSE,0.000000,-35.079031,TRUE,3.921597,504.286749
TRUE,4.221136,1280.419186,FALSE,0.000000,-19.497862,FALSE,0.000000,-34.393101,FALSE,0.000000,-23.790746
FALSE,0.000000,-15.745361,FALSE,0.000000,-18.667938,TRUE,1.223954,150.490013,FALSE,0.000000,-17.277734
TRUE,4.265564,529.944228,FALSE,0.000000,-19.970556,FALSE,0.000000,-35.767730,FALSE,0.000000,-18.538640
TRUE,3.390941,658.402010,FALSE,0.000000,-19.971968,FALSE,0.000000,-35.541549,FALSE,0.000000,-23.163801
FALSE,0.000000,-14.835376,FALSE,0.000000,-19.971018,TRUE,28.000000,62.853957,FALSE,0.000000,-22.660641
TRUE,5.633513,514.216185,FALSE,0.000000,-19.498812,FALSE,0.000000,-35.655563,FALSE,0.000000,-25.540779
TRUE,16.000000,58.399998,FALSE,0.000000,-18.784327,FALSE,0.000000,-34.624821,FALSE,0.000000,-24.062372
FALSE,0.000000,25.600801,FALSE,0.000000,-20.557713,FALSE,0.000000,-36.346109,TRUE,4.295210,498.023424
FALSE,0.000000,-14.035484,TRUE,1.495953,201.649952,FALSE,0.000000,-34.969633,FALSE,0.000000,-28.294126
FALSE,0.000000,-14.264807,FALSE,0.000000,-19.612350,TRUE,5.730524,1262.943215,FALSE,0.000000,-19.427188
FALSE,0.000000,-15.063785,FALSE,0.000000,-19.141094,TRUE,28.000000,86.037224,FALSE,0.000000,-22.412068
TRUE,2.670634,259.131354,FALSE,0.000000,-19.732540,FALSE,0.000000,-33.937045,FALSE,0.000000,-24.678291
TRUE,2.204404,324.436357,FALSE,0.000000,-19.496912,FALSE,0.000000,-33.359589,FALSE,0.000000,-20.421480
TRUE,6.400777,554.442779,FALSE,0.000000,-20.443224,FALSE,0.000000,-34.273547,FALSE,0.000000,-20.425489
FALSE,0.000000,-14.151973,FALSE,0.000000,-19.496889,TRUE,3.275631,256.585994,FALSE,0.000000,-21.806171
TRUE,28.000000,78.126507,FALSE,0.000000,-19.497862,FALSE,0.000000,-36.003144,FALSE,0.000000,-26.927476
FALSE,0.000000,-14.379469,FALSE,0.000000,-19.733490,TRUE,4.730717,343.065980,FALSE,0.000000,-22.548883
FALSE,0.000000,-14.493217,FALSE,0.000000,-18.904516,FALSE,0.000000,-36.468432,TRUE,0.701516,499.652102
FALSE,0.000000,-14.263894,FALSE,0.000000,-20.328735,TRUE,3.548053,162.599059,FALSE,0.000000,-19.789523
FALSE,0.000000,-14.948210,TRUE,2.553697,501.655013,FALSE,0.000000,-36.699229,FALSE,0.000000,-21.292989
TRUE,10.000703,483.210869,FALSE,0.000000,-19.373872,FALSE,0.000000,-34.733296,TRUE,2.759096,491.640661
TRUE,8.625242,856.840917,TRUE,1.163421,269.639428,FALSE,0.000000,-33.813799,FALSE,0.000000,-23.180840
FALSE,0.000000,-14.493217,FALSE,0.000000,-20.209496,FALSE,0.000000,-35.308905,TRUE,6.486917,196.361246
FALSE,0.000000,-14.379469,TRUE,2.473554,493.941670,TRUE,10.016002,265.456250,FALSE,0.000000,-22.046726
FALSE,0.000000,-14.950037,TRUE,6.080384,51.390971,FALSE,0.000000,-35.317214,FALSE,0.000000,-26.560129
TRUE,8.116918,987.696324,FALSE,0.000000,-19.378623,FALSE,0.000000,-37.042194,FALSE,0.000000,-22.684696
FALSE,0.000000,-14.606966,FALSE,0.000000,-19.138244,TRUE,4.000000,44.724396,FALSE,0.000000,-24.288894
TRUE,0.016080,138.988106,FALSE,0.000000,-20.208546,FALSE,0.000000,-34.621128,FALSE,0.000000,-20.426491
FALSE,0.000000,-14.835376,FALSE,0.000000,-18.307371,FALSE,0.000000,-34.851926,TRUE,2.666654,527.579654
FALSE,0.000000,-14.721627,FALSE,0.000000,-19.733490,TRUE,32.000000,173.558570,FALSE,0.000000,-21.429804
TRUE,2.670522,265.734852,FALSE,0.000000,-20.920181,FALSE,0.000000,-36.927257,FALSE,0.000000,-24.290899
FALSE,0.000000,-15.863677,FALSE,0.000000,-19.969118,TRUE,3.220828,180.008389,FALSE,0.000000,-18.654407
FALSE,0.000000,-14.376728,TRUE,20.754356,87.012463,FALSE,0.000000,-34.275394,FALSE,0.000000,-25.303232
FALSE,0.000000,-14.607879,FALSE,0.000000,-19.258433,FALSE,0.000000,-36.121774,TRUE,0.331863,478.000211
FALSE,0.000000,-14.719800,TRUE,3.944403,830.759658,FALSE,0.000000,-36.695536,FALSE,0.000000,-22.795452
FALSE,0.000000,-14.264807,TRUE,6.413135,55.683305,FALSE,0.000000,-35.654640,FALSE,0.000000,-24.928869
FALSE,0.000000,-14.950037,TRUE,0.383243,356.989865,FALSE,0.000000,-35.433074,FALSE,0.000000,-25.417996
FALSE,0.000000,-14.606052,FALSE,0.000000,-19.138244,TRUE,12.000000,48.087002,FALSE,0.000000,-19.031777
TRUE,2.675454,210.002294,FALSE,0.000000,-18.307371,FALSE,0.000000,-35.540626,FALSE,0.000000,-25.418999
TRUE,4.007929,258.441811,FALSE,0.000000,-20.676952,FALSE,0.000000,-35.652793,FALSE,0.000000,-23.414378
FALSE,0.000000,-14.721627,FALSE,0.000000,-20.561513,TRUE,2.058613,146.356943,FALSE,0.000000,-21.046420
TRUE,5.428571,525.387184,FALSE,0.000000,-19.378623,FALSE,0.000000,-36.119004,FALSE,0.000000,-26.292512
FALSE,0.000000,-14.149232,FALSE,0.000000,-20.799991,TRUE,2.628688,512.131055,FALSE,0.000000,-21.662340
FALSE,0.000000,-14.720714,FALSE,0.000000,-19.734906,TRUE,4.865641,472.694449,FALSE,0.000000,-21.665347
FALSE,0.000000,-14.721627,TRUE,3.095532,500.003137,FALSE,0.000000,-32.659811,FALSE,0.000000,-17.414549
FALSE,0.000000,-14.037311,TRUE,3.151480,523.378055,TRUE,6.596643,542.459006,FALSE,0.000000,-22.169509
TRUE,6.676419,234.165367,FALSE,0.000000,-19.971018,FALSE,0.000000,-35.079954,FALSE,0.000000,-23.279567
TRUE,2.382067,683.694964,FALSE,0.000000,-18.426610,FALSE,0.000000,-35.422919,FALSE,0.000000,-22.410063
FALSE,0.000000,-14.036398,FALSE,0.000000,-19.615201,TRUE,0.070080,84.524295,FALSE,0.000000,-21.784121
FALSE,0.000000,-15.062872,FALSE,0.000000,-19.618051,FALSE,0.000000,-33.479142,TRUE,5.328193,191.630244
FALSE,0.000000,-14.949124,FALSE,0.000000,-20.563901,FALSE,0.000000,-32.438246,TRUE,0.738422,1230.845085
FALSE,0.000000,-14.949124,TRUE,1.131222,494.055227,FALSE,0.000000,-35.902054,FALSE,0.000000,-20.788826
TRUE,2.574670,232.802184,FALSE,0.000000,-20.090257,FALSE,0.000000,-34.044596,FALSE,0.000000,-24.287892
FALSE,0.000000,-13.694239,TRUE,0.532568,492.521695,TRUE,4.219378,487.328146,FALSE,0.000000,-22.786431
FALSE,0.000000,-14.720714,FALSE,0.000000,-18.193370,FALSE,0.000000,-36.693690,TRUE,4.445594,480.634711
TRUE,3.599353,322.609975,FALSE,0.000000,-18.426610,FALSE,0.000000,-34.161380,TRUE,9.580749,155.700959
TRUE,4.130384,1295.889343,FALSE,0.000000,-19.021393,FALSE,0.000000,-34.855619,FALSE,0.000000,-26.168727
FALSE,0.000000,-14.949124,FALSE,0.000000,-19.849879,TRUE,1.185036,402.569755,FALSE,0.000000,-22.162493
TRUE,6.933987,512.619174,FALSE,0.000000,-19.616151,TRUE,2.014251,351.943121,FALSE,0.000000,-21.672363
TRUE,4.459301,508.054386,FALSE,0.000000,-19.494061,FALSE,0.000000,-33.928736,FALSE,0.000000,-20.658025
TRUE,6.999428,499.514802,FALSE,0.000000,-19.730639,TRUE,3.513736,263.848366,FALSE,0.000000,-19.399123
FALSE,0.000000,-14.833548,FALSE,0.000000,-18.306420,FALSE,0.000000,-33.812876,TRUE,9.230505,29.785053
TRUE,3.453561,281.358636,FALSE,0.000000,-20.681702,FALSE,0.000000,-36.809550,FALSE,0.000000,-20.291681
TRUE,64.000000,57.933448,FALSE,0.000000,-20.086457,FALSE,0.000000,-34.154918,FALSE,0.000000,-22.055747
TRUE,11.249481,320.334131,TRUE,3.740439,1043.909897,FALSE,0.000000,-35.661102,TRUE,3.808710,491.270432
FALSE,0.000000,-14.835376,FALSE,0.000000,-18.427560,TRUE,5.009323,503.827772,FALSE,0.000000,-23.791748
FALSE,0.000000,-14.493217,FALSE,0.000000,-20.681680,FALSE,0.000000,-36.115311,TRUE,0.000000,68.598077
FALSE,0.000000,-14.722541,FALSE,0.000000,-19.494061,TRUE,44.000000,77.956972,FALSE,0.000000,-25.040627
FALSE,0.000000,-13.805247,TRUE,28.000000,517.448835,FALSE,0.000000,-32.776595,TRUE,28.000000,558.859634
FALSE,0.000000,-14.607879,FALSE,0.000000,-19.851779,FALSE,0.000000,-34.735142,TRUE,2.941954,610.935532
TRUE,3.249481,206.243413,FALSE,0.000000,-20.445124,FALSE,0.000000,-33.925043,FALSE,0.000000,-25.408976
TRUE,0.810872,185.261055,FALSE,0.000000,-19.496912,FALSE,0.000000,-34.736989,FALSE,0.000000,-23.793753
TRUE,2.615912,423.601953,FALSE,0.000000,-20.083606,FALSE,0.000000,-34.846387,FALSE,0.000000,-26.664870
FALSE,0.000000,-14.492304,TRUE,8.653342,134.011780,FALSE,0.000000,-36.230248,FALSE,0.000000,-25.536770
FALSE,0.000000,-15.177534,TRUE,2.634865,509.018340,TRUE,5.130546,523.319078,FALSE,0.000000,-23.913529
FALSE,0.000000,-14.835376,TRUE,1.666440,229.057362,FALSE,0.000000,-32.431783,FALSE,0.000000,-19.409146
FALSE,0.000000,-14.607879,FALSE,0.000000,-19.495500,FALSE,0.000000,-38.541916,TRUE,2.715227,296.999059
FALSE,0.000000,-14.607879,FALSE,0.000000,-19.375772,TRUE,2.080104,172.858442,FALSE,0.000000,-22.416077
FALSE,0.000000,-15.405030,TRUE,40.000000,202.720963,FALSE,0.000000,-34.272624,FALSE,0.000000,-23.041018
TRUE,4.998004,242.602697,FALSE,0.000000,-18.901666,FALSE,0.000000,-34.737912,FALSE,0.000000,-22.416077
FALSE,0.000000,-14.949124,FALSE,0.000000,-20.561513,FALSE,0.000000,-32.203756,TRUE,20.394482,72.609900
FALSE,0.000000,-15.061045,TRUE,64.000000,185.161625,TRUE,7.520003,195.465318,FALSE,0.000000,-20.784817
FALSE,0.000000,-13.694239,FALSE,0.000000,-18.424709,FALSE,0.000000,-33.809183,TRUE,2.836196,1034.281580
FALSE,0.000000,-15.405030,FALSE,0.000000,-19.616129,TRUE,5.545529,176.208936,FALSE,0.000000,-23.056052
TRUE,3.454264,310.532391,FALSE,0.000000,-21.034669,FALSE,0.000000,-32.895225,FALSE,0.000000,-18.916010
FALSE,0.000000,-15.062872,TRUE,3.397365,236.895467,FALSE,0.000000,-33.004623,FALSE,0.000000,-19.801551
FALSE,0.000000,-14.150146,FALSE,0.000000,-20.922081,FALSE,0.000000,-35.662025,TRUE,3.042798,856.401335
TRUE,4.665724,80.870904,FALSE,0.000000,-19.021855,FALSE,0.000000,-31.740314,TRUE,22.664020,55.341974
FALSE,0.000000,-14.376728,FALSE,0.000000,-19.142045,TRUE,1.240006,134.003309,FALSE,0.000000,-24.157090
FALSE,0.000000,-14.148318,TRUE,1.795018,357.108650,FALSE,0.000000,-36.813243,FALSE,0.000000,-20.795843
FALSE,0.000000,-15.174793,TRUE,1.535705,469.502124,TRUE,206.029244,135.266319,FALSE,0.000000,-26.024895
TRUE,28.000000,61.722930,FALSE,0.000000,-19.261284,FALSE,0.000000,-34.851003,FALSE,0.000000,-23.790746
TRUE,7.142521,517.746250,FALSE,0.000000,-19.375772,FALSE,0.000000,-33.124176,TRUE,2.056025,422.671583
FALSE,0.000000,-14.378556,TRUE,3.170850,490.263724,TRUE,5.580893,506.130881,FALSE,0.000000,-22.168507
FALSE,0.000000,-15.403203,FALSE,0.000000,-18.783377,TRUE,0.471062,510.394707,FALSE,0.000000,-20.415466
FALSE,0.000000,-14.947296,TRUE,1.989944,117.406986,FALSE,0.000000,-33.466218,FALSE,0.000000,-23.296607
TRUE,2.668866,218.207182,FALSE,0.000000,-20.328735,FALSE,0.000000,-34.045519,FALSE,0.000000,-23.302621
TRUE,2.858603,218.434682,FALSE,0.000000,-19.612350,FALSE,0.000000,-35.893746,FALSE,0.000000,-16.404220
FALSE,0.000000,-14.380383,TRUE,1012.329547,88.681618,TRUE,1011.382519,471.020765,TRUE,1.812976,759.391952
FALSE,0.000000,-14.949124,TRUE,1.322226,198.801907,FALSE,0.000000,-32.436399,FALSE,0.000000,-19.424181
FALSE,0.000000,-14.378556,FALSE,0.000000,-19.257483,TRUE,6.193527,496.900266,FALSE,0.000000,-23.045027
FALSE,0.000000,-14.834462,FALSE,0.000000,-20.564363,FALSE,0.000000,-33.925043,TRUE,1.623681,485.393493
FALSE,0.000000,-15.175706,FALSE,0.000000,-19.495011,TRUE,5.259613,456.077018,FALSE,0.000000,-20.161881
TRUE,3.637862,336.631793,FALSE,0.000000,-19.852729,FALSE,0.000000,-33.812876,FALSE,0.000000,-25.666569
TRUE,9.635699,473.185192,FALSE,0.000000,-19.854167,FALSE,0.000000,-34.965017,TRUE,2.880907,612.060878
TRUE,6.667813,517.177036,FALSE,0.000000,-20.680752,FALSE,0.000000,-36.232095,FALSE,0.000000,-21.666349
TRUE,2.751308,516.491390,FALSE,0.000000,-20.086457,FALSE,0.000000,-32.896148,FALSE,0.000000,-20.161881
FALSE,0.000000,-15.866418,FALSE,0.000000,-2359.840696,FALSE,0.000000,-36.582445,FALSE,0.000000,-23.425404
FALSE,0.000000,-14.037311,TRUE,3.913662,524.919021,TRUE,6.376266,458.270664,FALSE,0.000000,-21.298000
FALSE,0.000000,-14.835376,FALSE,0.000000,-20.796191,FALSE,0.000000,-34.508038,TRUE,0.000000,-2.761680
TRUE,0.408589,162.593055,FALSE,0.000000,-18.900716,FALSE,0.000000,-37.383313,FALSE,0.000000,-22.547881
TRUE,5.599332,287.280149,FALSE,0.000000,-19.018055,FALSE,0.000000,-33.587617,FALSE,0.000000,-27.929786
TRUE,6.000004,478.314404,FALSE,0.000000,-19.613301,FALSE,0.000000,-35.308905,FALSE,0.000000,-16.655800
FALSE,0.000000,-14.379469,TRUE,3.798321,162.724058,TRUE,6.007685,906.531552,FALSE,0.000000,-20.283662
TRUE,4.376749,797.110691,FALSE,0.000000,-20.083606,FALSE,0.000000,-35.312598,FALSE,0.000000,-22.538860
FALSE,0.000000,-14.493217,FALSE,0.000000,-20.917308,FALSE,0.000000,-34.966863,TRUE,33.503677,191.126538
TRUE,7.262593,517.744518,FALSE,0.000000,-19.139194,FALSE,0.000000,-37.274838,TRUE,1.108081,502.041561
FALSE,0.000000,-13.694239,TRUE,11.976029,44.300585,FALSE,0.000000,-35.772346,FALSE,0.000000,-20.913614
FALSE,0.000000,-14.492304,TRUE,3.542656,611.199527,FALSE,0.000000,-33.697015,FALSE,0.000000,-20.652011
FALSE,0.000000,-14.379469,TRUE,4.174700,507.590080,TRUE,6.135740,38.997355,FALSE,0.000000,-25.788350
FALSE,0.000000,-14.721627,TRUE,7.328898,51.654378,TRUE,6.005129,528.732767,FALSE,0.000000,-23.920545
FALSE,0.000000,-14.834462,TRUE,0.446076,506.640496,FALSE,0.000000,-33.705324,FALSE,0.000000,-23.916536
FALSE,0.000000,-14.606052,TRUE,1.574766,1207.624175,FALSE,0.000000,-36.698306,FALSE,0.000000,-20.547270
FALSE,0.000000,-14.721627,FALSE,0.000000,-19.260334,TRUE,88.000000,50.069964,FALSE,0.000000,-19.414158
FALSE,0.000000,-14.150146,TRUE,0.808661,167.472516,FALSE,0.000000,-35.774193,TRUE,1781.763996,250.581113
FALSE,0.000000,-14.836289,FALSE,0.000000,-18.666988,FALSE,0.000000,-33.816568,TRUE,12.000000,507.919878
FALSE,0.000000,-15.063785,TRUE,2.414938,485.639355,FALSE,0.000000,-34.972402,FALSE,0.000000,-24.299919
FALSE,0.000000,-14.493217,FALSE,0.000000,-19.493111,TRUE,64.000000,138.260723,FALSE,0.000000,-21.535548
TRUE,2.503981,270.752147,FALSE,0.000000,-10.968472,FALSE,0.000000,-33.127869,FALSE,0.000000,-23.050555
TRUE,3.248885,286.825594,FALSE,0.000000,-18.898816,FALSE,0.000000,-34.963170,FALSE,0.000000,-23.029992
TRUE,7.998998,480.140614,FALSE,0.000000,-18.189570,FALSE,0.000000,-35.080877,TRUE,1.165149,239.935431
FALSE,0.000000,-14.606966,TRUE,1.180278,448.489634,TRUE,6.031953,95.620099,FALSE,0.000000,-16.652793
FALSE,0.000000,-15.292195,FALSE,0.000000,-20.443712,TRUE,3.350674,208.838913,FALSE,0.000000,-18.415857
FALSE,0.000000,-15.175706,FALSE,0.000000,-19.732540,FALSE,0.000000,-38.077552,TRUE,0.909568,1257.902868
FALSE,0.000000,-14.149232,TRUE,0.398713,164.522418,FALSE,0.000000,-36.464739,FALSE,0.000000,-22.541867
TRUE,4.109505,1208.452350,FALSE,0.000000,-18.188131,FALSE,0.000000,-36.575060,FALSE,0.000000,-22.415075
FALSE,0.000000,-14.721627,FALSE,0.000000,-19.377210,FALSE,0.000000,-35.542472,TRUE,1.298761,528.442454
TRUE,0.000000,25.102157,FALSE,0.000000,-20.920158,FALSE,0.000000,-35.546165,FALSE,0.000000,-25.043634
TRUE,2.910748,508.278153,FALSE,0.000000,-19.495011,FALSE,0.000000,-32.315000,FALSE,0.000000,-24.790049
FALSE,0.000000,-13.807074,FALSE,0.000000,-20.801892,FALSE,0.000000,-34.967786,TRUE,5.635203,254.692223
FALSE,0.000000,-14.378556,FALSE,0.000000,-19.142045,TRUE,5.677776,478.682724,FALSE,0.000000,-21.793114
FALSE,0.000000,-15.063785,FALSE,0.000000,-19.374822,TRUE,6.633807,477.882149,TRUE,2.485288,368.731017
FALSE,0.000000,-14.720714,FALSE,0.000000,-19.021855,TRUE,3.825319,505.449042,FALSE,0.000000,-23.541170
FALSE,0.000000,-13.806160,FALSE,0.000000,-20.325885,FALSE,0.000000,-34.388485,TRUE,8.000000,126.276805
FALSE,0.000000,-15.062872,FALSE,0.000000,-19.732540,FALSE,0.000000,-35.195814,TRUE,2.032529,318.042036
FALSE,0.000000,-15.405030,FALSE,0.000000,-19.024706,TRUE,2.511229,206.066251,FALSE,0.000000,-22.797456
FALSE,0.000000,-13.465830,TRUE,4.873425,200.935627,FALSE,0.000000,-34.972402,FALSE,0.000000,-24.552501
FALSE,0.000000,-14.836289,TRUE,17.007954,76.451522,FALSE,0.000000,-34.515423,FALSE,0.000000,-22.044721
FALSE,0.000000,-13.352081,FALSE,0.000000,-19.142045,FALSE,0.000000,-36.465662,TRUE,2.231678,1245.070385
FALSE,0.000000,-14.836289,FALSE,0.000000,-18.902616,FALSE,0.000000,-32.890609,TRUE,16.000000,102.018517
FALSE,0.000000,-14.493217,TRUE,4.374478,869.092132,FALSE,0.000000,-33.820261,FALSE,0.000000,-20.285667
FALSE,0.000000,-14.836289,FALSE,0.000000,-17.238507,TRUE,2.045391,190.047437,FALSE,0.000000,-23.176831
TRUE,3.199794,402.062586,FALSE,0.000000,-18.782427,FALSE,0.000000,-35.194891,FALSE,0.000000,-21.793141
FALSE,0.000000,-14.606052,TRUE,2.373990,1235.432220,FALSE,0.000000,-35.658332,TRUE,9.459584,206.396835
TRUE,3.122759,1237.547020,FALSE,0.000000,-19.971018,FALSE,0.000000,-33.697015,FALSE,0.000000,-18.046506
FALSE,0.000000,-14.152887,FALSE,0.000000,-18.900716,TRUE,2.025635,192.581878,FALSE,0.000000,-25.909128
FALSE,0.000000,-14.835376,TRUE,1.268553,353.554870,FALSE,0.000000,-35.542472,FALSE,0.000000,-23.159791
FALSE,0.000000,-14.835376,FALSE,0.000000,-19.022805,FALSE,0.000000,-36.922641,TRUE,3.826097,881.703712
FALSE,0.000000,-15.291282,FALSE,0.000000,-19.726839,FALSE,0.000000,-35.424765,TRUE,3.502244,191.766543
FALSE,0.000000,-15.062872,FALSE,0.000000,-20.210446,TRUE,28.000000,123.638570,FALSE,0.000000,-24.531453
FALSE,0.000000,-14.607879,FALSE,0.000000,-20.919230,FALSE,0.000000,-37.500096,TRUE,2.118482,160.458602
TRUE,56.000000,137.852698,FALSE,0.000000,-20.207596,FALSE,0.000000,-34.390331,FALSE,0.000000,-22.164497
FALSE,0.000000,-14.835376,FALSE,0.000000,-19.019005,TRUE,3.695788,707.368127,FALSE,0.000000,-17.650092
TRUE,9.497445,137.059880,TRUE,1.312815,784.342571,FALSE,0.000000,-33.009239,FALSE,0.000000,-21.028379
FALSE,0.000000,-15.175706,FALSE,0.000000,-19.257483,TRUE,56.000000,36.239055,FALSE,0.000000,-22.266232
TRUE,2.890482,219.113168,FALSE,0.000000,-19.970068,FALSE,0.000000,-36.230248,FALSE,0.000000,-25.030603
